  796767;  36.42
  801441;  35.25
  811542;  32.86
  816208;  35.65
  820875;  35.45
  825542;  35.27
  830208;  35.12
  834875;  34.92
  839542;  34.71
  844208;  34.44
  848875;  37.25
  853533;  34.02
  858163;  30.93
  862794;  33.87
  867424;  33.75
  872055;  33.59
  876686;  33.41
  881316;  33.21
  885947;  33.05
  890577;  36.23
  900417;  37.70
  905083;  39.30
  909750;  43.11
  914417;  44.96
  919083;  50.06
  923750;  52.84
  928417;  56.19
  933083;  59.75
  937750;  60.98
  942413;  62.66
  947066;  64.27
  951719;  65.61
  956371;  69.42
  961024;  70.85
  965677;  69.84
  970330;  73.34
  974983;  73.86
  979635;  71.39
  984294;  75.52
  988968;  73.13
  993643;  71.42
  998318;  73.95
 1002992;  71.98
 1007667;  72.58
 1012342;  72.95
 1017017;  75.06
 1021691;  72.83
 1031541;  72.34
 1036208;  73.42
 1040875;  73.31
 1045541;  72.86
 1050208;  70.04
 1054875;  72.93
 1059542;  73.44
 1064208;  69.16
 1068875;  69.07
 1073544;  70.64
 1078218;  68.72
 1082893;  68.30
 1087568;  69.54
 1092243;  68.89
 1096917;  68.12
 1101592;  66.82
 1106267;  67.74
 1110941;  66.45
 1120667;  65.88
 1125333;  67.47
 1130000;  66.94
 1134667;  64.52
 1139333;  63.90
 1144000;  65.42
 1148667;  64.37
 1153333;  61.73
 1158000;  61.44
 1162663;  63.03
 1167316;  62.79
 1171969;  62.15
 1176621;  62.85
 1181274;  62.39
 1185927;  60.65
 1190580;  61.95
 1195233;  61.57
 1199885;  60.89
 1204544;  62.69
 1209218;  60.31
 1213893;  59.07
 1218568;  60.19
 1223243;  62.03
 1227917;  61.02
 1232592;  56.32
 1237267;  56.41
 1241941;  57.83
 1251663;  58.12
 1256316;  59.55
 1260969;  55.58
 1265621;  52.55
 1270274;  55.67
 1274927;  54.23
 1279580;  53.58
 1284233;  54.41
 1288885;  54.05
 1293540;  54.89
 1298200;  55.63
 1302860;  55.11
 1307520;  54.38
 1312180;  54.86
 1316840;  53.15
 1321500;  52.84
 1326160;  53.69
 1330820;  51.45
 1340663;  50.89
 1345316;  51.70
 1349969;  51.41
 1354621;  51.34
 1359274;  50.89
 1363927;  50.30
 1368580;  50.09
 1373233;  50.96
 1377885;  50.59
 1382531;  50.26
 1387156;  50.99
 1391781;  50.29
 1396406;  49.50
 1401031;  49.29
 1405656;  48.05
 1410281;  47.65
 1414906;  48.65
 1419531;  48.15
 1424161;  47.56
 1428807;  47.03
 1433452;  46.54
 1438097;  47.23
 1442743;  47.80
 1447388;  48.02
 1452033;  46.19
 1456678;  43.89
 1461324;  43.75
 1471521;  43.69
 1476104;  44.71
 1480688;  45.33
 1485271;  45.62
 1489854;  44.56
 1494438;  43.21
 1499021;  43.55
 1503604;  43.63
 1508188;  44.14
 1512779;  43.54
 1517395;  42.86
 1522011;  43.13
 1526627;  42.77
 1531243;  42.61
 1535858;  42.36
 1540474;  42.03
 1545090;  40.75
 1549706;  41.75
 1559528;  41.97
 1564139;  40.30
 1568750;  40.80
 1573361;  40.55
 1577972;  40.90
 1582583;  41.24
 1587194;  40.22
 1591806;  39.21
 1596417;  39.35
 1601031;  40.27
 1605656;  39.69
 1610281;  39.56
 1614906;  39.34
 1619531;  38.58
 1624156;  38.88
 1628781;  37.82
 1633406;  36.22
 1638031;  37.32
 1642654;  36.96
 1647270;  35.93
 1651886;  35.69
 1656502;  36.70
 1661118;  37.39
 1665733;  35.71
 1670349;  35.10
 1674965;  34.87
 1679581;  34.85
 1689521;  34.39
 1694104;  34.71
 1698688;  35.54
 1703271;  34.78
 1707854;  33.88
 1712438;  34.68
 1717021;  34.75
 1721604;  33.24
 1726188;  33.03
 1730775;  33.12
 1735377;  32.39
 1739978;  31.95
 1744579;  32.62
 1749180;  32.85
 1753781;  31.86
 1758382;  31.47
 1762984;  31.80
 1767585;  31.23
 1777514;  30.77
 1782069;  31.22
 1786625;  30.88
 1791181;  30.06
 1795736;  31.28
 1800292;  31.02
 1804847;  29.77
 1809403;  30.45
 1813958;  30.06
 1818521;  29.55
 1823104;  29.68
 1827688;  28.89
 1832271;  28.50
 1836854;  29.19
 1841438;  28.60
 1846021;  27.48
 1850604;  28.07
 1855188;  28.21
 1859768;  28.06
 1864340;  27.83
 1868911;  27.26
 1873483;  27.48
 1878055;  27.24
 1882627;  27.00
 1887198;  26.81
 1891770;  27.03
 1896342;  27.11
 1906149;  26.48
 1910746;  26.05
 1915344;  25.52
 1919941;  25.37
 1924538;  25.56
 1929135;  25.82
 1933733;  26.10
 1938330;  25.97
 1942927;  25.10
 1947514;  25.07
 1952071;  24.94
 1956628;  24.79
 1961185;  25.11
 1965743;  24.93
 1970300;  25.05
 1974857;  24.87
 1979414;  24.80
 1983971;  24.42
 1993771;  24.42
 1998354;  24.16
 2002938;  23.74
 2007521;  24.03
 2012104;  23.55
 2016688;  23.78
 2021271;  24.39
 2025854;  24.64
 2030438;  23.84
